beast	獣、けだもの	Farmers told stories about a wild beast living in the forest.	農民たちは森に住む野獣の話をしていた。	a wild beast|beast of burden	ラテン語 bestia。理性のない生き物、が核。人に使えば乱暴さを非難する語になる。
behalf	代理、味方	She accepted the award on behalf of the whole research team.	彼女は研究チーム全体を代表してその賞を受け取った。	on behalf of|on someone's behalf	古い by half(〜の側で)から。ほぼ on behalf of の形でだけ使い、「〜の側に立って」つまり代理・代表。
beloved	最愛の、愛される	The town raised money to restore its beloved old theatre.	町は愛されてきた古い劇場を修復するために資金を集めた。	a beloved friend|much beloved	be-(強め)+ loved。love の受け身が形容詞に固まった語で、名詞の前に置いて使うのが普通。
bench	ベンチ、裁判官席	They sat on a bench by the river and watched the boats.	彼らは川辺のベンチに座って船を眺めた。	a park bench|on the bench	古英語 benc(長い腰かけ)。bank(土手・銀行)と同語源で、平らな台という共通イメージ。法廷では裁判官の席を指す。
benchmark	基準、指標	Test scores are used as a benchmark for comparing schools.	試験の点数は学校を比較する基準として使われる。	set a benchmark|a benchmark for	測量で基準点を刻んだ台 bench + mark から。比較の物差しになる値、が核。
beneath	〜の下に、〜の下方に	A thin layer of ice had formed beneath the fallen leaves.	落ち葉の下に薄い氷の層ができていた。	beneath the surface|far beneath	be-(そばに)+ neath(下。nether)。under より硬い語で、比喩の「表面の下に隠れて」に向く。
beneficiary	受益者、恩恵を受ける人	Small farmers were the main beneficiaries of the new subsidy.	小規模農家がその新しい補助金の主な受益者だった。	the main beneficiary|a beneficiary of	bene(よい)+ fic(なす)。benefit と同根で、良いことを受け取る側の人。保険や遺言の受取人も指す。
betray	裏切る、うっかり示す	He felt betrayed when his closest friend shared the secret.	最も親しい友人が秘密を漏らしたとき、彼は裏切られたと感じた。	betray a friend|betray trust	be-(強め)+ tray(引き渡す。tradition の trad と同語根)。味方を敵に引き渡すこと。表情が本心を「引き渡す」用法もある。
bind	縛る、結びつける、拘束する	The contract binds both sides for a period of five years.	その契約は5年間、双方を拘束する。	legally binding|bind together	古英語 bindan。物を縛る動作から、契約や義務が人を縛る意味へ。binding は「拘束力のある」。
biography	伝記	Her biography of the composer took eight years to write.	その作曲家についての彼女の伝記は書き上げるのに8年かかった。	write a biography|an official biography	bio(命)+ graphy(書く)。他人が書くのが biography、自分で書けば autobiography。
bishop	司教、主教	The bishop led the service in the old stone cathedral.	司教は古い石造りの大聖堂で礼拝を導いた。	a Catholic bishop|the bishop of	ギリシャ語 episkopos(上から見守る者)。epi-(上)+ skop(見る。scope)。教区を見渡して監督する立場。
bizarre	奇妙な、異様な	The film tells a bizarre story about a town without clocks.	その映画は時計のない町についての奇妙な物語を語る。	a bizarre incident|utterly bizarre	フランス語 bizarre(風変わりな)。strange より驚きが強く、理解を超えて不可解だという含み。
blade	刃、羽根	The knife has a short blade that folds into the handle.	そのナイフには柄に折りたたまれる短い刃がついている。	a sharp blade|a blade of grass	古英語 blaed(葉)。もとは葉の形をした薄いもので、草の葉、扇風機の羽根、刃はいずれも同じ形の連想。
blast	爆風、爆発、吹き飛ばす	The blast shattered windows several streets away.	その爆風は数本先の通りの窓を粉々にした。	a bomb blast|blast of cold air	古英語 blaest(吹くこと)。強く吹きつける空気が核。爆発でも冷たい風でも、押し寄せる勢いを表す。
bleed	出血する、血を流す	The cut on his hand kept bleeding despite the bandage.	包帯をしても手の切り傷は出血し続けた。	bleed heavily|bleed to death	blood(血)の動詞形。母音が変わるだけの素直な組で、feed と food の関係と同じ型。
blend	混ぜる、混合、溶け込む	Blend the flour and butter until the mixture looks like sand.	生地が砂のように見えるまで小麦粉とバターを混ぜなさい。	blend in|a blend of|blend together	古ノルド語 blanda(混ぜる)。境目が分からなくなるまで混ぜるのが核。blend in なら周囲に溶け込む。
bless	祝福する、恵む	The region is blessed with rich soil and plenty of rain.	その地域は豊かな土壌と豊富な雨に恵まれている。	be blessed with|God bless you	古英語 bletsian(血で清める)。祈って良いものを与える動作。be blessed with で「〜に恵まれている」。
